红杉国家公园	54535135738988663
太浩湖	54535135738988664
硅谷	54535135738988665
斯坦福大学	54535135738988666
帕罗奥罗	54535135743182971
金门大桥	54535135743182972
旧金山艺术宫	54535135743182973
金门公园	54535135743182974
渔人码头-旧金山	54535135743182975
39号码头	54535135743182976
九曲花街	54535135743182977
旧金山市政大厅	54535135747377282
恶魔岛	54535135747377283
联合广场	54535135747377284
泛美金字塔	54535135747377285
好莱坞环球影城	54535135747377286
迪士尼乐园-洛杉矶	54535135747377287
盖蒂中心	54535135747377288
圣塔莫妮卡海滩	54535135747377289
比弗利山庄	54535135751571594
格利菲斯公园	54535135751571595
赫氏古堡	54535135751571596
中国戏院	54535135751571597
好莱坞星光大道	54535135751571598
中途岛号航空母舰博物馆	54535135751571599
圣地亚哥海洋世界	54535135751571600
圣地亚哥港	54535135755765905
科罗拉多岛	54535135755765906
圣地亚哥动物园	54535135755765907
拉荷亚海滩	54535135755765908
巴尔博亚公园	54535135755765909
17英里路	54535135755765910
蒙特雷湾	54535135755765911
老渔人码头	54535135759960216
圆石滩	54535135759960217
加州大学伯克利分校	54535135759960218
伯克利艺术博物馆	54535135759960219
卡梅尔海滩	54535135759960220
拉斯维加斯	54535135759960228
里诺	54535135764154533
拉斯维加斯大道	54535135764154534
威尼斯人酒店	54535135764154535
巴黎酒店	54535135764154536
美高梅大酒店	54535135764154537
凯撒宫酒店	54535135764154538
胡佛水坝	54535135764154539
红石峽谷国家保护区	54535135764154540
纽约	54535135768348859
大都会艺术博物馆	54535135768348860
中央公园	54535135768348861
百老汇	54535135768348862
帝国大厦	54535135768348863
纽约现代艺术博物馆	54535135768348864
自由女神像-纽约	54535135772543169
第五大道	54535135772543170
时报广场	54535135772543171
布鲁克林大桥	54535135772543172
洛克菲勒中心	54535135772543173
联合国大厦	54535135772543174
归零地	54535135772543175
华尔街	54535135776737480
唐人街-纽约	54535135776737481
华盛顿白宫	54535135776737482
国会山	54535135776737483
国家广场	54535135776737484
华盛顿纪念碑	54535135776737485
美国国家美术馆	54535135780931790
林肯纪念堂	54535135780931791
潮汐湖	54535135780931792
五角大楼	54535135780931793
波士顿	54535135780931806
科德角	54535135780931808
哈佛大学	54535135785126113
麻省理工学院	54535135785126114
自由之路	54535135785126115
昆西市场	54535135785126116
波士顿三一教堂	54535135785126117
波士顿公园	54535135785126118
哈佛广场	54535135785126119
卡普利广场	54535135785126120
波士顿美术博物馆	54535135789320425
波士顿大学	54535135789320426
纽伯里街	54535135789320427
邦克山纪念碑	54535135789320428
科德角国家海岸	54535135789320429
大峡谷国家公园	54535135789320430
佩吉市	54535135793514740
菲尼克斯	54535135793514741
图森	54535135793514742
弗拉格斯塔夫	54535135793514743
仙人掌国家公园	54535135793514744
石化林国家公园	54535135793514745
马蹄湾	54535135793514746
上羚羊峡谷	54535135797709051
下羚羊谷	54535135797709052
波浪谷	54535135797709053
鲍威尔湖	54535135797709054
芝加哥	54535135797709066
芝加哥艺术博物馆	54535135797709067
千禧公园	54535135801903372
约翰·汉考克中心	54535135801903373
菲尔德自然历史博物馆	54535135801903374
白金汉喷泉	54535135801903375
华丽一英里	54535135801903376
海军码头	54535135801903377
威利斯大厦	54535135801903378
林肯公园	54535135806097683
芝加哥大学	54535135806097684
格兰特公园	54535135806097685
奥兰多	54535135806097689
迈阿密	54535135806097692
大沼泽地国家公园	54535135806097693
西礁岛	54535135810291998
西棕榈滩	54535135810291999
棕榈滩	54535135810292000
奥兰多海洋世界	54535135810292001
环球影城-奥兰多	54535135810292002
迪士尼世界-奥兰多	54535135810292003
奥兰多环球影城	54535135810292005
哈利·波特的魔法世界	54535135814486310
迈阿密南海滩	54535135814486311
美航球馆	54535135814486312
费城	54535135814486321
自由钟	54535135814486322
独立宫	54535135814486323
费城市政厅	54535135818680628
唐人街-费城	54535135818680629
宾夕法尼亚大学	54535135818680630
费城艺术博物馆	54535135818680631
本杰明·富兰克林大道	54535135818680632
费尔芒特公园	54535135818680633
西雅图	54535135822874944
太空针	54535135822874945
华盛顿湖	54535135822874946
瑞尼尔山国家公园	54535135822874947
派克市场	54535135822874948
第一家星巴克	54535135822874949
华盛顿大学	54535135822874950
大提顿国家公园	54535135827069255
黄石国家公园	54535135827069256
瓦胡岛	54535135827069258
夏威夷大岛	54535135827069259
毛伊岛	54535135827069260
檀香山	54535135827069261
澳大利亚	54535135831263574
新南威尔士州	54535135831263581
维多利亚州	54535135831263592
昆士兰州	54535135831263600
堪培拉	54535135835457911
塔斯马尼亚州	54535135835457917
南澳大利亚州	54535135835457919
西澳大利亚州	54535135835457921
北领地	54535135835457927
悉尼	54535135839652251
蓝山	54535135839652256
凯马	54535135839652257
卧龙岗	54535135839652261
斯蒂芬斯港	54535135839652262
拜伦湾	54535135839652263
悉尼歌剧院	54535135843846568
悉尼海港大桥	54535135843846569
邦迪海滩	54535135843846570
皇家植物园-悉尼	54535135843846571
情人港	54535135843846572
悉尼港	54535135843846573
悉尼大学	54535135848040878
岩石区	54535135848040879
维多利亚女王大厦	54535135848040880
海德公园-悉尼	54535135848040881
环形码头	54535135848040882
曼莉海滩	54535135848040883
悉尼塔	54535135848040884
新南威尔士州美术馆	54535135852235189
库吉海滩	54535135852235190
安萨桥	54535135852235191
悉尼海港国家公园	54535135852235192
塔玛拉玛海滩	54535135852235193
麦考利夫人座椅	54535135852235194
蓝山国家公园	54535135852235195
卡通巴	54535135856429501
卢拉镇	54535135856429502
温特沃斯瀑布	54535135856429503
卡通巴三姐妹峰	54535135856429504
南天寺	54535135856429505
蓝色海洋路	54535135856429506
卧龙岗城市画廊	54535135860623811
墨尔本	54535135860623825
阿波罗小镇	54535135860623828
吉朗	54535135860623830
坎贝尔港国家公园	54535135860623831
大奧特威国家公园	54535135864818136
十二使徒岩	54535135864818137
龙恩	54535135864818140
托尔坎镇	54535135864818141
瓦南布尔	54535135864818142
大洋路	54535135864818143
弗林德斯大街车站	54535135869012448
唐人街-墨尔本	54535135869012449
圣保罗大教堂-墨尔本	54535135869012450
墨尔本大学	54535135869012451
联邦广场	54535135869012452
皇家植物园-墨尔本	54535135869012453
皇家拱廊	54535135869012454
菲利普岛	54535135873206759
墨尔本博物馆	54535135873206760
疏芬山金矿	54535135873206761
尤利卡88层观景台	54535135873206762
菲兹洛伊花园	54535135873206763
亚拉河	54535135873206764
吉布森阶梯	54535135877401069
伦敦拱门	54535135877401070
朗斯代尔角	54535135877401071
龙恩海滩	54535135877401072
厄斯金瀑布	54535135877401073
布里斯班	54535135877401079
凯恩斯	54535135881595390
黄金海岸	54535135881595399
阳光海岸	54535135881595406
艾尔利海滩	54535135881595409
圣灵群岛	54535135881595414
道格拉斯港	54535135885789720
南岸公园	54535135885789721
龙柏考拉动物园	54535135885789722
布里斯班市政厅	54535135885789723
城市植物园	54535135885789724
袋鼠角	54535135885789725
大堡礁	54535135889984030
绿岛	54535135889984031
凯恩斯夜市	54535135889984032
帕罗尼拉公园	54535135889984033
费兹洛伊岛	54535135889984034
阿瑟顿高原	54535135889984035
海洋世界	54535135894178340
Q1大厦	54535135894178341
华纳电影世界	54535135894178342
冲浪者天堂	54535135894178343
可伦宾野生动物保护区	54535135894178344
梦幻世界	54535135894178345
天堂农庄	54535135898372650
拉明顿国家公园	54535135898372651
澳大利亚动物园	54535135898372652
蒙特维尔镇	54535135898372653
昆士兰水下世界	54535135898372654
大菠萝种植园	54535135898372655
布德林姆姜厂	54535135898372656
玻璃屋山脉	54535135902566961
心形礁	54535135902566962
艾尔利泻湖泳池	54535135902566963
白天堂海滩	54535135902566964
汉密尔顿岛	54535135902566965
白日梦岛	54535135902566966
海曼岛	54535135906761271
四英里海滩	54535135906761272
澳洲国会大厦	54535135906761273
格里芬湖	54535135906761274
澳大利亚国家博物馆	54535135906761275
堪培拉国家战争纪念馆	54535135906761276
纳玛吉国家公园	54535135910955581
澳大利亚国立大学	54535135910955582
霍巴特	54535135910955586
酒杯湾	54535135910955587
德文波特	54535135910955588
朗塞斯顿	54535135910955589
摇篮山	54535135915149894
亚瑟港	54535135915149895
惠灵顿山	54535135915149896
皇家植物园-塔斯马尼亚	54535135915149897
阿德莱德	54535135915149905
阿德莱德中央市场	54535135915149906
袋鼠岛	54535135919344211
阿德莱德大学	54535135919344212
芭萝莎	54535135919344213
格莱内尔格海滩	54535135919344214
阿德莱德植物园	54535135919344215
澳大利亚国家葡萄酒中心	54535135919344216
珀斯	54535135923538524
波浪岩	54535135923538525
尖峰石阵	54535135923538526
企鹅岛	54535135923538527
达尔文	54535135923538528
爱丽斯泉	54535135923538529
乌鲁鲁-卡塔曲塔国家公园	54535135927732836
卡卡杜国家公园	54535135927732837
瓦塔卡国王峡谷	54535135927732838
爱尔斯岩	54535135927732839
卡塔丘塔	54535135927732840
北马里亚纳群岛	54535135931927147
天宁岛	54535135931927148
塞班岛	54535135931927154
军舰岛	54535135931927155
蓝洞	54535135931927156
鸟岛	54535135931927157
万岁崖	54535135936121462
自杀崖	54535135936121463
斐济	54535135936121466
维提岛	54535135936121468
亚萨瓦群岛	54535135936121469
苏瓦	54535135936121470
关岛	54535135940315775
帕劳	54535135940315776
新西兰	54535135940315783
奥克兰	54535135940315790
皇后镇	54535135940315797
基督城	54535135944510107
蒂卡普湖	54535135944510108
但尼丁	54535135944510114
库克山国家公园	54535135944510115
天空塔	54535135944510116
奥克兰战争纪念博物馆	54535135948704421
伊甸山	54535135948704422
奥克兰中央公园	54535135948704423
奥克兰大学	54535135948704424
Piha海滩	54535135948704425
瓦卡蒂普湖	54535135948704426
天堂镇	54535135952898731
瓦尔特高原牧场	54535135952898732
圣彼得教堂-皇后镇	54535135952898733
米尔福德峡湾	54535135952898734
箭镇	54535135952898735
基督城植物园	54535135952898736
基督城大教堂	54535135957093041
坎特伯雷博物馆	54535135957093042
桑莫纳	54535135957093043
利特尔顿	54535135957093044
奥塔哥半岛	54535135957093045
奥塔哥大学	54535135957093046
但尼丁第一教堂	54535135961287351
鲍德温街	54535135961287352
但尼丁火车站	54535135961287353
巴西	54535135961287358
里约热内卢	54535135961287367
圣保罗	54535135965481677
伊瓜苏瀑布	54535135965481678
马瑙斯	54535135965481679
里约热内卢基督像	54535135965481680
面包山	54535135965481681
科帕卡巴纳海滩	54535135965481682
伊帕内玛海滩	54535135969675987
塞勒隆台阶	54535135969675988
里约大教堂	54535135969675989
马拉卡纳球场	54535135969675990
Carioca高架渠	54535135969675991
圣保罗金融街	54535135969675992
圣保罗艺术博物馆	54535135973870297
圣保罗大教堂	54535135973870298
圣保罗皇宫博物馆	54535135973870299
东方街	54535135973870300
德国	54535135973870308
巴伐利亚州	54535135978064621
黑森州	54535135978064626
北莱茵-威斯特法伦州	54535135978064630
巴登-符腾堡州	54535135978064638
柏林	54535135982258951
汉堡	54535135982258959
不来梅	54535135982258964
慕尼黑	54535135982258974
贝希特斯加登	54535135986453288
维尔茨堡	54535135986453293
班贝格	54535135986453297
奥格斯堡	54535135986453301
罗滕堡	54535135986453307
纽伦堡	54535135990647620
菲森	54535135990647627
玛利亚广场	54535135990647628
慕尼黑新市政厅	54535135990647629
安联球场	54535135990647630
宝马博物馆	54535135994841935
皇家啤酒屋	54535135994841936
凯旋门-慕尼黑	54535135994841937
慕尼黑王宫	54535135994841938
马克斯-约瑟夫广场	54535135994841939
宁芬堡宫	54535135994841940
圣巴多罗买礼拜堂	54535135999036245
鹰巢	54535135999036246
魔法森林	54535135999036247
拉姆绍	54535135999036248
国王湖	54535135999036249
后湖	54535135999036250
上湖	54535136003230555
耶拿峰	54535136003230556
贝希特斯加登盐矿	54535136003230557
维尔茨堡官邸	54535136003230558
玛利恩城堡	54535136003230559
老美茵桥	54535136007424864
维尔茨堡老市政厅	54535136007424865
班贝格老市政厅	54535136007424866
班贝格大教堂	54535136007424867
班贝格小威尼斯	54535136007424868
奥格斯堡市政厅广场	54535136007424869
圣母主教座堂	54535136011619174
富格尔庭院	54535136011619175
罗滕堡城墙	54535136011619176
罗滕堡市政厅	54535136011619177
步云莱	54535136011619178
城堡花园-罗腾堡	54535136011619179
圣雅各布教堂	54535136015813484
美泉	54535136015813485
纽伦堡圣母教堂	54535136015813486
纽伦堡城堡	54535136015813487
主集市广场	54535136015813488
纽伦堡老市政厅	54535136015813489
圣劳伦茨教堂	54535136020007794
纽伦堡玩具博物馆	54535136020007795
佩格尼茨河	54535136020007796
新天鹅堡	54535136020007797
玛丽安桥	54535136020007798
高天鹅堡	54535136024202103
阿尔普湖	54535136024202104
霍厄宫	54535136024202105
维斯朝圣教堂	54535136024202106
法兰克福	54535136024202114
吕德斯海姆	54535136028396422
威斯巴登	54535136028396423
卡塞尔	54535136028396424
法兰克福罗马广场	54535136028396425
法兰克福大教堂	54535136028396426
法兰克福旧市政厅	54535136028396427
铁桥	54535136032590732
法兰克福老歌剧院	54535136032590733
歌德故居	54535136032590734
欧洲中央银行	54535136032590735
画眉鸟巷	54535136032590736
音乐盒博物馆	54535136032590737
尼德瓦尔德纪念碑	54535136036785042
科隆	54535136036785049
杜塞尔多夫	54535136036785056
波恩	54535136036785064
科隆大教堂	54535136040979369
霍亨索伦桥	54535136040979370
科隆巧克力博物馆	54535136040979371
科隆大圣马丁教堂	54535136040979372
科隆长廊	54535136040979373
4711香水博物馆	54535136040979374
国王大道	54535136045173679
老城-杜塞尔多夫	54535136045173680
莱茵电视塔	54535136045173681
宫塔	54535136045173682
海涅故居	54535136045173683
本拉特宫	54535136049367988
贝多芬故居	54535136049367989
波恩大学	54535136049367990
龙堡	54535136049367991
波恩大教堂广场	54535136049367992
明斯特大教堂	54535136049367993
波恩老市政厅	54535136053562298
泊波尔斯多夫宫	54535136053562299
勃兰登堡门	54535136053562300
柏林国会大厦	54535136053562301
柏林大教堂	54535136053562302
博物馆岛	54535136057756607
欧洲被害犹太人纪念碑	54535136057756608
柏林墙	54535136057756609
菩提树下大街	54535136057756610
波茨坦广场	54535136057756611
海德堡	54535136057756617
斯图加特	54535136061950929
巴登-巴登	54535136061950930
黑森林	54535136061950931
弗赖堡	54535136061950939
康斯坦茨	54535136066145250
梅青根	54535136066145251
海德堡城堡	54535136066145252
主街	54535136066145253
海德堡老桥	54535136066145254
内卡河	54535136070339559
哲学家小径	54535136070339560
奔驰博物馆	54535136070339561
斯图加特新宫殿	54535136070339562
保时捷博物馆	54535136070339563
王宫广场	54535136070339564
路德维希堡	54535136074533869
梅赛德斯-奔驰竞技场	54535136074533870
霍亨索伦城堡	54535136074533871
滴滴湖	54535136074533872
弗赖堡大教堂	54535136074533873
施瓦本城门	54535136074533874
弗赖堡新市政厅	54535136078728179
马丁门	54535136078728180
奥古斯丁博物馆	54535136078728181
埃门丁根	54535136078728182
博登湖	54535136078728183
康斯坦茨大学	54535136082922488
迈瑙岛	54535136082922489
梅尔斯堡	54535136082922490
赖谢瑙岛	54535136082922491
因佩利亚雕塑	54535136082922492
汉堡市政厅	54535136087116797
汉堡港	54535136087116798
阿尔斯特湖	54535136087116799
阿尔斯特湖拱廊	54535136087116800
仓库城	54535136087116801
绳索大街	54535136087116802
码头栈桥	54535136091311107
不来梅中心广场	54535136091311108
不来梅城市音乐家雕像	54535136091311109
不来梅市政厅	54535136091311110
罗兰骑士雕像	54535136091311111
俄罗斯	54535136095505420
莫斯科	54535136095505434
圣彼得堡	54535136095505445
贝加尔湖	54535136099699750
海参崴	54535136099699753
红场	54535136099699754
克里姆林宫	54535136099699755
瓦西里升天教堂	54535136099699756
救世主大教堂	54535136103894061
莫斯科国家历史博物馆	54535136103894062
新圣女公墓	54535136103894063
莫斯科河	54535136103894064
列宁墓	54535136103894065
莫斯科大学	54535136103894066
阿尔巴特街	54535136108088371
无名烈士墓	54535136108088372
凯旋门-莫斯科	54535136108088373
沙皇炮	54535136108088374
冬宫	54535136108088375
滴血大教堂	54535136112282680
冬宫广场	54535136112282681
涅瓦大街	54535136112282682
彼得大帝夏宫	54535136112282683
喀山大教堂	54535136112282684
叶卡捷琳娜宫	54535136116476989
阿芙乐尔号巡洋舰	54535136116476990
彼得保罗要塞	54535136116476991
涅瓦河	54535136116476992
符拉迪沃斯托克火车站	54535136116476993
金角湾	54535136120671298
法国	54535136120671305
巴黎	54535136120671331
枫丹白露	54535136120671334
里昂	54535136124865653
安纳西	54535136124865657
霞慕尼	54535136124865661
普罗旺斯	54535136129059981
埃菲尔铁塔	54535136129059982
卢浮宫	54535136129059983
巴黎圣母院	54535136129059984
凯旋门-巴黎	54535136129059985
香榭丽舍大街	54535136133254290
塞纳河	54535136133254291
巴黎歌剧院	54535136133254292
圣心大教堂	54535136133254293
蓬皮杜中心	54535136133254294
协和广场	54535136133254295
巴黎市政厅	54535136137448600
巴黎老佛爷百货	54535136137448601
凡尔赛宫	54535136137448602
西岱岛	54535136137448603
旺多姆广场	54535136137448604
卢森堡公园	54535136141642909
奥赛博物馆	54535136141642910
先贤祠	54535136141642911
杜乐丽花园	54535136141642912
艺术桥	54535136141642913
爱墙	54535136145837218
巴黎新桥	54535136145837219
亚历山大三世桥	54535136145837220
自由女神像-巴黎	54535136145837221
红磨坊	54535136145837222
枫丹白露宫	54535136150031527
枫丹白露城堡花园	54535136150031528
里昂老城	54535136150031529
圣让首席大教堂	54535136150031530
富维耶山	54535136150031531
国际微缩电影艺术博物馆	54535136150031532
里昂市政厅	54535136154225837
富维耶圣母堂	54535136154225838
白莱果广场	54535136154225839
里昂古罗马剧场	54535136154225840
金头公园	54535136154225841
沃土广场	54535136158420146
里昂美术馆	54535136158420147
卢米埃博物馆	54535136158420148
波拿巴桥	54535136158420149
里昂壁画	54535136158420150
安纳西岛宫	54535136162614455
安纳西湖	54535136162614456
圣克莱尔街	54535136162614457
南针峰	54535136162614458
勃朗峰	54535136162614459
冰川之海	54535136166808764
阿维尼翁	54535136166808771
阿尔勒	54535136166808772
艾克斯	54535136166808773
红土城	54535136166808774
戛纳	54535136171003082
尼斯	54535136171003090
马赛	54535136171003097
梅康图尔国家公园	54535136171003098
唐德	54535136175197403
凡尔登大峡谷	54535136175197404
泉水城	54535136175197405
埃兹	54535136175197406
格拉斯	54535136175197407
瓦朗索勒	54535136175197408
圣十字湖	54535136179391713
教皇宫	54535136179391714
阿维尼翁桥	54535136179391715
薰衣草博物馆	54535136179391716
圣母大教堂-阿维尼翁	54535136179391717
岩石公园	54535136183586022
安德烈城堡	54535136183586023
天使湾	54535136183586024
尼斯海角	54535136183586025
英国人漫步大道	54535136183586026
尼斯老城区	54535136187780331
尼斯城堡山	54535136187780332
马塞纳广场	54535136187780333
圣母大教堂-尼斯	54535136187780334
自由林荫道	54535136187780335
戛纳老港	54535136191974640
影节宫	54535136191974641
马赛旧港	54535136191974642
圣母加德大教堂	54535136191974643
马赛主教座堂	54535136191974644
隆尚宫	54535136196168949
弗里乌群岛	54535136196168951
加纳比耶尔大街	54535136196168952
伊夫岛	54535136196168953
梵蒂冈	54535136196168957
梵蒂冈博物馆	54535136200363262
圣彼得广场	54535136200363263
圣彼得大教堂-梵蒂冈	54535136200363264
荷兰	54535136200363276
阿姆斯特丹	54535136204557597
鹿特丹	54535136204557604
羊角村	54535136204557605
马尔肯	54535136204557606
哈勒姆	54535136208751911
福伦丹	54535136208751912
阿尔克马尔	54535136208751913
海牙	54535136208751916
代尔夫特	54535136208751917
莱顿	54535136212946222
豪达	54535136212946223
梵高美术馆	54535136212946224
阿姆斯特丹国立博物馆	54535136212946225
红灯区-阿姆斯特丹	54535136212946226
桑斯安斯风车村	54535136217140531
库肯霍夫公园	54535136217140532
阿姆斯特丹运河带	54535136217140533
安妮·弗兰克故居	54535136217140534
喜力啤酒博物馆	54535136217140535
水坝广场	54535136221334840
阿姆斯特丹性博物馆	54535136221334841
阿姆斯特丹王宫	54535136221334842
西教堂	54535136221334843
阿姆斯特丹中央火车站	54535136221334844
蓝桥	54535136225529149
辛格鲜花市场	54535136225529150
玛格尔桥	54535136225529151
小孩堤防风车村	54535136225529152
立体方块屋	54535136225529153
伊拉斯谟桥	54535136225529154
老港口	54535136229723459
Willemswerf大厦	54535136229723460
欧洲桅杆	54535136229723461
和平宫	54535136229723462
席凡宁根海滩	54535136233917767
瑞士	54535136233917789
卢塞恩	54535136233917798
苏黎世	54535136238112111
因特拉肯	54535136238112118
日内瓦	54535136238112124
施皮茨	54535136238112126
米伦	54535136238112127
伯尔尼	54535136242306441
韦吉斯	54535136242306442
洛桑	54535136242306451
蒙特勒	54535136242306454
沃韦	54535136246500762
图恩	54535136246500765
采尔马特	54535136246500766
圣莫里茨	54535136246500774
洛伊克巴德	54535136250695079
巴塞尔	54535136250695085
卢加诺	54535136250695086
洛迦诺	54535136250695087
贝林佐纳	54535136250695088
沙夫豪森	54535136254889395
英格堡	54535136254889396
卡贝尔桥	54535136254889397
琉森湖	54535136254889398
狮子纪念碑	54535136259083703
豪夫大教堂	54535136259083704
瑞吉山	54535136259083705
皮拉图斯山	54535136259083706
铁力士山	54535136259083707
穆塞格城墙	54535136259083708
苏黎世湖	54535136263278013
格罗斯大教堂	54535136263278014
班霍夫大街	54535136263278015
圣母大教堂-苏黎世	54535136263278016
圣彼得大教堂-苏黎世	54535136263278017
尼德道尔夫	54535136263278018
瑞士国家博物馆	54535136267472323
利马特河	54535136267472324
图恩湖	54535136267472325
布里恩茨湖	54535136267472326
少女峰	54535136267472327
雪朗峰	54535136267472328
吉梅尔瓦尔德	54535136271666633
小沙伊得克	54535136271666634
日内瓦湖	54535136271666635
大喷泉	54535136271666636
万国宫	54535136271666637
圣彼得大教堂-日内瓦	54535136271666638
日内瓦旧城区	54535136275860943
施皮茨城堡	54535136275860944
伯尔尼旧城区	54535136275860945
钟楼-伯尔尼	54535136275860946
伯尔尼国会大厦	54535136275860947
熊苑	54535136280055252
食人魔喷泉	54535136280055253
爱因斯坦故居	54535136280055254
阶梯大教堂	54535136280055255
伯尔尼大教堂	54535136280055256
伯尔尼玫瑰园	54535136280055257
奥林匹克博物馆	54535136284249562
奥林匹克公园-瑞士	54535136284249563
圣母大教堂-洛桑	54535136284249564
国际奥委会总部	54535136284249565
乌希码头	54535136284249566
洛桑联邦理工学院	54535136284249567
胡米内宫	54535136288443872
洛桑历史博物馆	54535136288443873
西庸城堡	54535136288443874
弗雷迪·默丘里雕像	54535136288443875
拉沃葡萄园梯田	54535136288443876
沃韦食品博物馆	54535136288443877
卓别林雕像	54535136292638182
图恩城堡	54535136292638183
沙道公园与城堡	54535136292638184
圣莫里茨湖	54535136292638185
瑞士国家公园	54535136292638186
迪亚沃勒扎	54535136296832491
科尔瓦奇峰	54535136296832492
莫尔特拉齐冰川	54535136296832493
上恩加丁峡谷	54535136296832494
塞甘蒂尼博物馆	54535136296832495
巴塞尔市政厅	54535136301026800
巴塞尔大教堂	54535136301026801
丁格利喷泉	54535136301026802
巴塞尔大学	54535136301026803
圣雅各公园足球场	54535136301026804
莱茵瀑布	54535136301026805
米诺城堡	54535136305221110
希腊	54535136305221115
雅典	54535136305221122
圣托里尼	54535136305221129
米科诺斯岛	54535136309415438
克里特岛	54535136309415439
雅典卫城	54535136309415444
卫城博物馆	54535136309415445
宪法广场	54535136309415446
赫淮斯托斯神庙	54535136309415447
阿迪库斯剧场	54535136313609752
酒神剧场	54535136313609753
帕特农神庙	54535136313609754
伊瑞克提翁神庙	54535136313609755
雅典娜胜利神庙	54535136313609756
奥林匹亚宙斯神庙	54535136317804061
伊亚	54535136317804062
蓝顶教堂	54535136317804063
费拉	54535136317804064
卡马利黑沙滩	54535136317804065
贝里沙海滩	54535136321998370
红沙滩	54535136321998371
米科诺斯小威尼斯	54535136321998372
米科诺斯风车	54535136321998373
帕拉波尔蒂阿尼教堂	54535136321998374
天堂海滩	54535136326192679
意大利	54535136326192685
罗马	54535136326192701
威尼斯	54535136326192709
佛罗伦萨	54535136330387021
米兰	54535136330387028
比萨	54535136330387033
罗马斗兽场	54535136330387034
万神殿	54535136334581339
威尼斯广场	54535136334581340
特莱维喷泉	54535136334581341
纳沃纳广场	54535136334581342
四河喷泉	54535136334581343
圣天使桥	54535136338775648
圣天使城堡	54535136338775649
古罗马广场	54535136338775650
西班牙广场-罗马	54535136338775651
真理之口	54535136338775652
共和国广场	54535136342969957
人民广场	54535136342969958
君士坦丁凯旋门	54535136342969959
图拉真柱	54535136342969960
圣马可广场	54535136342969961
威尼斯圣马可大教堂	54535136347164266
布拉诺岛	54535136347164267
钟楼-威尼斯	54535136347164268
里亚托桥	54535136347164269
叹息桥-威尼斯	54535136347164270
穆拉诺岛	54535136351358575
圣母百花大教堂	54535136351358576
乔托钟楼	54535136351358577
乌菲齐美术馆	54535136351358578
米开朗琪罗广场	54535136351358579
佛罗伦萨市政广场	54535136351358580
维琪奥桥	54535136355552885
佛罗伦萨圣十字大教堂	54535136355552886
米兰大教堂	54535136355552887
感恩圣母堂	54535136355552888
科莫湖	54535136355552889
斯福尔扎城堡	54535136359747194
圣西罗球场	54535136359747195
斯卡拉歌剧院	54535136359747196
比萨斜塔	54535136359747197
奇迹广场	54535136359747198
比萨大教堂	54535136363941503
比萨洗礼堂	54535136363941504
英国	54535136363941509
英格兰	54535136363941520
苏格兰	54535136363941523
威尔士	54535136368135829
北爱尔兰	54535136368135831
伦敦	54535136368135853
曼彻斯特	54535136372330161
巨石阵	54535136372330162
剑桥	54535136372330164
牛津	54535136372330166
约克	54535136372330174
巴斯	54535136376524483
利物浦	54535136376524491
伯明翰	54535136376524492
英国湖区	54535136376524493
大英博物馆	54535136376524494
大本钟	54535136380718799
伦敦塔桥	54535136380718800
圣保罗大教堂-伦敦	54535136380718801
英国国家美术馆	54535136380718802
海德公园-伦敦	54535136380718803
威斯敏斯特教堂	54535136380718804
温莎城堡	54535136384913109
伦敦眼	54535136384913110
白金汉宫	54535136384913111
伦敦塔	54535136384913112
特拉法加广场	54535136384913113
杜莎夫人蜡像馆-伦敦	54535136389107418
英国自然历史博物馆	54535136389107419
福尔摩斯博物馆	54535136389107420
唐人街-伦敦	54535136389107421
九又四分之三站台	54535136389107422
皇家骑兵卫队阅兵场	54535136393301727
斯坦福桥球场	54535136393301728
酋长球场	54535136393301729
白鹿巷球场	54535136393301730
老特拉福德球场	54535136393301731
曼彻斯特市政厅	54535136397496036
曼彻斯特大教堂	54535136397496037
剑桥大学	54535136397496038
牛津大学	54535136397496039
约克大教堂	54535136397496040
约克城墙	54535136401690345
谢姆伯街	54535136401690346
克利福德塔	54535136401690347
国家铁路博物馆	54535136401690348
约克郡博物馆	54535136401690349
约克城堡博物馆	54535136405884654
罗马浴场	54535136405884655
圆形广场	54535136405884656
皇家新月楼	54535136405884657
巴斯修道院	54535136405884658
阿尔伯特港口	54535136410078963
甲壳虫乐队博物馆	54535136410078964
利物浦大教堂	54535136410078965
利物浦博物馆	54535136410078966
都会大教堂	54535136410078967
安菲尔德球场	54535136414273272
利物浦摩天轮	54535136414273273
爱丁堡	54535136414273281
苏格兰高地	54535136414273286
爱丁堡城堡	54535136414273287
皇家英里大道	54535136418467592
卡尔顿山	54535136418467593
王子街花园	54535136418467594
荷里路德宫	54535136418467595
司各特纪念塔	54535136418467596
圣吉尔斯大教堂	54535136422661901
尼斯湖	54535136422661903
天空之岛	54535136422661907
因弗内斯	54535136422661910
格拉斯哥	54535136422661915
厄克特城堡	54535136426856220
爱莲·朵娜城堡	54535136426856221
老人峰	54535136426856222
Coruisk湖	54535136426856223
尼斯河	54535136426856224
因弗内斯城堡	54535136431050529
Kelvingrove艺术馆	54535136431050530
格拉斯哥大教堂	54535136431050531
格拉斯哥现代艺术馆	54535136431050532
格拉斯哥大学	54535136431050533
加的夫	54535136435244840
加的夫城堡	54535136435244841
加的夫湾	54535136435244842
贝尔法斯特	54535136435244847
巨人之路	54535136439439152
贝尔法斯特市政厅	54535136439439153
卡里克空中索桥	54535136439439154
